"Source","MergedBGC","SS_NoSpace","Edatopic","Special","Codes"
"BECv10","ICHvc","ICHvc/06","C6","",""
"BECv10","ICHvc","ICHvc/06","C7","",""
"BECv10","ICHvc","ICHvc/06","D6","",""
"BECv10","ICHvc","ICHvc/06","D7","",""
"BECv10","ICHvc","ICHvc/06","E6","",""
"BECv10","ICHvc","ICHvc/06","E7","",""
"BECv10","ICHvk1","ICHvk1/01","A3","",""
"BECv10","ICHvk1","ICHvk1/01","B3","",""
"BECv10","ICHvk1","ICHvk1/01","C3","",""
"BECv10","ICHvk1","ICHvk1/01","D3","",""
"BECv10","ICHvk1","ICHvk1/01","E3","",""
"BECv10","ICHvk1","ICHvk1/01","A4","",""
"BECv10","ICHvk1","ICHvk1/01","B4","",""
"BECv10","ICHvk1","ICHvk1/01","C4","",""
"BECv10","ICHvk1","ICHvk1/01","D4","",""
"BECv10","ICHvk1","ICHvk1/01","E4","",""
"BECv10","ICHvk1","ICHvk1/01","A5","",""
"BECv10","ICHvk1","ICHvk1/01","B5","",""
"BECv10","ICHvk1","ICHvk1/01","C5","",""
"BECv10","ICHvk1","ICHvk1/01","D5","",""
"BECv10","ICHvk1","ICHvk1/01","E5","",""
"BECv10","ICHvk1","ICHvk1/02","A0","",""
"BECv10","ICHvk1","ICHvk1/02","B0","",""
"BECv10","ICHvk1","ICHvk1/02","C0","",""
"BECv10","ICHvk1","ICHvk1/02","D0","",""
"BECv10","ICHvk1","ICHvk1/02","A1","",""
"BECv10","ICHvk1","ICHvk1/02","B1","",""
"BECv10","ICHvk1","ICHvk1/02","C1","",""
"BECv10","ICHvk1","ICHvk1/02","D1","",""
"BECv10","ICHvk1","ICHvk1/02","A2","",""
"BECv10","ICHvk1","ICHvk1/02","B2","",""
"BECv10","ICHvk1","ICHvk1/02","C2","",""
"BECv10","ICHvk1","ICHvk1/02","D2","",""
"BECv10","ICHvk1","ICHvk1/03","A2","",""
"BECv10","ICHvk1","ICHvk1/03","B2","",""
"BECv10","ICHvk1","ICHvk1/03","C2","",""
"BECv10","ICHvk1","ICHvk1/03","D2","",""
"BECv10","ICHvk1","ICHvk1/03","A3","",""
"BECv10","ICHvk1","ICHvk1/03","B3","",""
"BECv10","ICHvk1","ICHvk1/03","C3","",""
"BECv10","ICHvk1","ICHvk1/03","D3","",""
"BECv10","ICHvk1","ICHvk1/04","A3","",""
"BECv10","ICHvk1","ICHvk1/04","B3","",""
"BECv10","ICHvk1","ICHvk1/04","C3","",""
"BECv10","ICHvk1","ICHvk1/04","D3","",""
"BECv10","ICHvk1","ICHvk1/04","A4","",""
"BECv10","ICHvk1","ICHvk1/04","B4","",""
"BECv10","ICHvk1","ICHvk1/04","C4","",""
"BECv10","ICHvk1","ICHvk1/04","D4","",""
"BECv10","ICHvk1","ICHvk1/05","A5","",""
"BECv10","ICHvk1","ICHvk1/05","B5","",""
"BECv10","ICHvk1","ICHvk1/05","C5","",""
"BECv10","ICHvk1","ICHvk1/05","D5","",""
"BECv10","ICHvk1","ICHvk1/05","E5","",""
"BECv10","ICHvk1","ICHvk1/05","A6","",""
"BECv10","ICHvk1","ICHvk1/05","B6","",""
"BECv10","ICHvk1","ICHvk1/05","C6","",""
"BECv10","ICHvk1","ICHvk1/05","D6","",""
"BECv10","ICHvk1","ICHvk1/05","E6","",""
"BECv10","ICHvk1","ICHvk1/06","B6","",""
"BECv10","ICHvk1","ICHvk1/06","C6","",""
"BECv10","ICHvk1","ICHvk1/06","D6","",""
"BECv10","ICHvk1","ICHvk1/06","E6","",""
"BECv10","ICHvk1","ICHvk1/06","B7","",""
"BECv10","ICHvk1","ICHvk1/06","C7","",""
"BECv10","ICHvk1","ICHvk1/06","D7","",""
"BECv10","ICHvk1","ICHvk1/06","E7","",""
"BECv10","ICHvk2","ICHvk2/05","C5","High fluvial bench","Fh"
"BECv10","ICHvk2","ICHvk2/05","C6","High fluvial bench","Fh"
"BECv10","ICHvk2","ICHvk2/05","D5","High fluvial bench","Fh"
"BECv10","ICHvk2","ICHvk2/05","D6","High fluvial bench","Fh"
"BECv10","ICHvk2","ICHvk2/01","B4","",""
"BECv10","ICHvk2","ICHvk2/01","C4","",""
"BECv10","ICHvk2","ICHvk2/01","C5","",""
"BECv10","ICHvk2","ICHvk2/01","D4","",""
"BECv10","ICHvk2","ICHvk2/01","D5","",""
"BECv10","ICHvk2","ICHvk2/02","A1","",""
"BECv10","ICHvk2","ICHvk2/02","B1","",""
"BECv10","ICHvk2","ICHvk2/03","B1","",""
"BECv10","ICHvk2","ICHvk2/03","B2","",""
"BECv10","ICHvk2","ICHvk2/03","C1","",""
"BECv10","ICHvk2","ICHvk2/03","C2","",""
"BECv10","ICHvk2","ICHvk2/04","B3","",""
"BECv10","ICHvk2","ICHvk2/04","B4","",""
"BECv10","ICHvk2","ICHvk2/04","C2","",""
"BECv10","ICHvk2","ICHvk2/04","C3","",""
"BECv10","ICHvk2","ICHvk2/04","D3","",""
"BECv10","ICHvk2","ICHvk2/06","D6","",""
"BECv10","ICHvk2","ICHvk2/06","D7","",""
"BECv10","ICHvk2","ICHvk2/07","A7","",""
"BECv10","ICHvk2","ICHvk2/07","B7","",""
"BECv10","ICHvk2","ICHvk2/07","C7","",""
"BECv10","ICHwc","ICHwc/06","E4","High and Medium fluvial bench","Fm"
"BECv10","ICHwc","ICHwc/06","E5","High and Medium fluvial bench","Fm"
"BECv10","ICHwc","ICHwc/06","E6","High and Medium fluvial bench","Fm"
"BECv10","ICHwc","ICHwc/01","C4","",""
"BECv10","ICHwc","ICHwc/01","D4","",""
"BECv10","ICHwc","ICHwc/02","A1","",""
"BECv10","ICHwc","ICHwc/02","A2","",""
"BECv10","ICHwc","ICHwc/02","B1","",""
"BECv10","ICHwc","ICHwc/02","B2","",""
"BECv10","ICHwc","ICHwc/02","C1","",""
"BECv10","ICHwc","ICHwc/03","B3","",""
"BECv10","ICHwc","ICHwc/03","B4","",""
"BECv10","ICHwc","ICHwc/03","C2","",""
"BECv10","ICHwc","ICHwc/03","C3","",""
"BECv10","ICHwc","ICHwc/04","C5","",""
"BECv10","ICHwc","ICHwc/04","D4","",""
"BECv10","ICHwc","ICHwc/04","D5","",""
"BECv10","ICHwc","ICHwc/04","E4","",""
"BECv10","ICHwc","ICHwc/05","C5","",""
"BECv10","ICHwc","ICHwc/05","D5","",""
"BECv10","ICHwc","ICHwc/05","E5","",""
"BECv10","ICHwc","ICHwc/07","A5","",""
"BECv10","ICHwc","ICHwc/07","A6","",""
"BECv10","ICHwc","ICHwc/07","B5","",""
"BECv10","ICHwc","ICHwc/07","B6","",""
"BECv10","ICHwc","ICHwc/07","B7","",""
"BECv10","ICHwc","ICHwc/08","C6","",""
"BECv10","ICHwc","ICHwc/08","C7","",""
"BECv10","ICHwc","ICHwc/08","D6","",""
"BECv10","ICHwc","ICHwc/08","D7","",""
"BECv10","ICHwc","ICHwc/08","E6","",""
"BECv10","ICHwc","ICHwc/08","E7","",""
"BECv10","ICHwk1","ICHwk1/06","B5","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/06","B6","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/06","C5","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/06","C6","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/06","D5","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/06","D6","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/06","E5","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/06","E6","High and Medium fluvial bench","Fm"
"BECv10","ICHwk1","ICHwk1/01","A3","",""
"BECv10","ICHwk1","ICHwk1/01","A4","",""
"BECv10","ICHwk1","ICHwk1/01","B3","",""
"BECv10","ICHwk1","ICHwk1/01","B4","",""
"BECv10","ICHwk1","ICHwk1/01","C3","",""
"BECv10","ICHwk1","ICHwk1/01","C4","",""
"BECv10","ICHwk1","ICHwk1/01","D3","",""
"BECv10","ICHwk1","ICHwk1/01","D4","",""
"BECv10","ICHwk1","ICHwk1/02","A1","",""
"BECv10","ICHwk1","ICHwk1/02","A2","",""
"BECv10","ICHwk1","ICHwk1/02","B1","",""
"BECv10","ICHwk1","ICHwk1/02","B2","",""
"BECv10","ICHwk1","ICHwk1/03","B1","",""
"BECv10","ICHwk1","ICHwk1/03","B2","",""
"BECv10","ICHwk1","ICHwk1/03","C1","",""
"BECv10","ICHwk1","ICHwk1/03","C2","",""
"BECv10","ICHwk1","ICHwk1/03","D1","",""
"BECv10","ICHwk1","ICHwk1/03","D2","",""
"BECv10","ICHwk1","ICHwk1/04","A2","",""
"BECv10","ICHwk1","ICHwk1/04","A3","",""
"BECv10","ICHwk1","ICHwk1/04","B2","",""
"BECv10","ICHwk1","ICHwk1/04","B3","",""
"BECv10","ICHwk1","ICHwk1/04","C2","",""
"BECv10","ICHwk1","ICHwk1/04","C3","",""
"BECv10","ICHwk1","ICHwk1/04","D2","",""
"BECv10","ICHwk1","ICHwk1/04","D3","",""
"BECv10","ICHwk1","ICHwk1/05","B5","",""
"BECv10","ICHwk1","ICHwk1/05","B6","",""
"BECv10","ICHwk1","ICHwk1/05","C5","",""
"BECv10","ICHwk1","ICHwk1/05","C6","",""
"BECv10","ICHwk1","ICHwk1/05","D5","",""
"BECv10","ICHwk1","ICHwk1/05","D6","",""
"BECv10","ICHwk1","ICHwk1/05","E5","",""
"BECv10","ICHwk1","ICHwk1/05","E6","",""
"BECv10","ICHwk1","ICHwk1/07","B6","",""
"BECv10","ICHwk1","ICHwk1/07","B7","",""
"BECv10","ICHwk1","ICHwk1/07","C6","",""
"BECv10","ICHwk1","ICHwk1/07","C7","",""
"BECv10","ICHwk1","ICHwk1/07","D6","",""
"BECv10","ICHwk1","ICHwk1/07","D7","",""
"BECv10","ICHwk1","ICHwk1/07","E6","",""
"BECv10","ICHwk1","ICHwk1/07","E7","",""
"BECv10","ICHwk1","ICHwk1/08","A6","",""
"BECv10","ICHwk1","ICHwk1/08","A7","",""
"BECv10","ICHwk1","ICHwk1/08","B6","",""
"BECv10","ICHwk1","ICHwk1/08","B7","",""
"BECv10","ICHwk1","ICHwk1/08","C7","",""
"BECv10","ICHwk1","ICHwk1/08","D7","",""
"BECv10","ICHwk2","ICHwk2/05","B5","Cold air influence","CA"
"BECv10","ICHwk2","ICHwk2/05","C5","Cold air influence","CA"
"BECv10","ICHwk2","ICHwk2/05","D5","Cold air influence","CA"
"BECv10","ICHwk2","ICHwk2/06","B5","Cold air influence","CA"
"BECv10","ICHwk2","ICHwk2/06","C5","Cold air influence","CA"
"BECv10","ICHwk2","ICHwk2/06","D5","Cold air influence","CA"
"BECv10","ICHwk2","ICHwk2/01","B4","",""
"BECv10","ICHwk2","ICHwk2/01","B5","",""
"BECv10","ICHwk2","ICHwk2/01","C4","",""
"BECv10","ICHwk2","ICHwk2/01","C5","",""
"BECv10","ICHwk2","ICHwk2/01","D3","",""
"BECv10","ICHwk2","ICHwk2/01","D4","",""
"BECv10","ICHwk2","ICHwk2/01","D5","",""
"BECv10","ICHwk2","ICHwk2/02","A1","",""
"BECv10","ICHwk2","ICHwk2/02","A2","",""
"BECv10","ICHwk2","ICHwk2/02","B1","",""
"BECv10","ICHwk2","ICHwk2/02","B2","",""
"BECv10","ICHwk2","ICHwk2/03","C1","",""
"BECv10","ICHwk2","ICHwk2/03","C2","",""
"BECv10","ICHwk2","ICHwk2/03","D1","",""
"BECv10","ICHwk2","ICHwk2/03","D2","",""
"BECv10","ICHwk2","ICHwk2/04","A2","",""
"BECv10","ICHwk2","ICHwk2/04","A3","",""
"BECv10","ICHwk2","ICHwk2/04","B2","",""
"BECv10","ICHwk2","ICHwk2/04","B3","",""
"BECv10","ICHwk2","ICHwk2/04","B4","",""
"BECv10","ICHwk2","ICHwk2/04","C3","",""
"BECv10","ICHwk2","ICHwk2/04","D3","",""
"BECv10","ICHwk2","ICHwk2/07","D5","",""
"BECv10","ICHwk2","ICHwk2/07","E5","",""
"BECv10","ICHwk2","ICHwk2/08","C6","",""
"BECv10","ICHwk2","ICHwk2/08","C7","",""
"BECv10","ICHwk2","ICHwk2/08","D6","",""
"BECv10","ICHwk2","ICHwk2/08","D7","",""
"BECv10","ICHwk2","ICHwk2/08","E6","",""
"BECv10","ICHwk2","ICHwk2/08","E7","",""
"BECv10","ICHwk3","ICHwk3/01","B3","",""
"BECv10","ICHwk3","ICHwk3/01","B4","",""
"BECv10","ICHwk3","ICHwk3/01","B5","",""
"BECv10","ICHwk3","ICHwk3/01","C3","",""
"BECv10","ICHwk3","ICHwk3/01","C4","",""
"BECv10","ICHwk3","ICHwk3/01","C5","",""
"BECv10","ICHwk3","ICHwk3/01","D4","",""
"BECv10","ICHwk3","ICHwk3/01","D5","",""
"BECv10","ICHwk3","ICHwk3/02","A1","",""
"BECv10","ICHwk3","ICHwk3/02","B1","",""
"BECv10","ICHwk3","ICHwk3/03","B2","",""
"BECv10","ICHwk3","ICHwk3/03","C2","",""
"BECv10","ICHwk3","ICHwk3/04","C2","",""
"BECv10","ICHwk3","ICHwk3/04","C3","",""
"BECv10","ICHwk3","ICHwk3/04","D2","",""
"BECv10","ICHwk3","ICHwk3/04","D3","",""
"BECv10","ICHwk3","ICHwk3/05","B5","",""
"BECv10","ICHwk3","ICHwk3/05","C5","",""
"BECv10","ICHwk3","ICHwk3/05","D5","",""
"BECv10","ICHwk3","ICHwk3/06","B6","",""
"BECv10","ICHwk3","ICHwk3/06","C6","",""
"BECv10","ICHwk3","ICHwk3/06","D6","",""
"BECv10","ICHwk3","ICHwk3/06","E6","",""
"BECv10","ICHwk3","ICHwk3/07","B6","",""
"BECv10","ICHwk3","ICHwk3/07","C6","",""
"BECv10","ICHwk3","ICHwk3/08","A7","",""
"BECv10","ICHwk3","ICHwk3/08","B7","",""
"BECv10","ICHwk3","ICHwk3/08","C7","",""
"BECv10","ICHwk3","ICHwk3/09","D7","",""
"BECv10","ICHwk3","ICHwk3/09","E7","",""
"BECv10","ICHwk4","ICHwk4/06","B5","Cold air influence","CA"
"BECv10","ICHwk4","ICHwk4/06","B5","Cold air influence","CA"
"BECv10","ICHwk4","ICHwk4/06","C5","Cold air influence","CA"
"BECv10","ICHwk4","ICHwk4/06","C5","Cold air influence","CA"
"BECv10","ICHwk4","ICHwk4/01","B4","",""
"BECv10","ICHwk4","ICHwk4/01","B4","",""
"BECv10","ICHwk4","ICHwk4/01","C4","",""
"BECv10","ICHwk4","ICHwk4/01","C4","",""
"BECv10","ICHwk4","ICHwk4/01","C5","",""
"BECv10","ICHwk4","ICHwk4/01","C5","",""
"BECv10","ICHwk4","ICHwk4/01","D3","",""
"BECv10","ICHwk4","ICHwk4/01","D3","",""
"BECv10","ICHwk4","ICHwk4/01","D4","",""
"BECv10","ICHwk4","ICHwk4/01","D4","",""
"BECv10","ICHwk4","ICHwk4/01","D5","",""
"BECv10","ICHwk4","ICHwk4/01","D5","",""
"BECv10","ICHwk4","ICHwk4/02","A1","",""
"BECv10","ICHwk4","ICHwk4/02","A1","",""
"BECv10","ICHwk4","ICHwk4/02","A2","",""
"BECv10","ICHwk4","ICHwk4/02","A2","",""
"BECv10","ICHwk4","ICHwk4/02","B1","",""
"BECv10","ICHwk4","ICHwk4/02","B1","",""
"BECv10","ICHwk4","ICHwk4/02","B2","",""
"BECv10","ICHwk4","ICHwk4/02","B2","",""
"BECv10","ICHwk4","ICHwk4/03","C1","",""
"BECv10","ICHwk4","ICHwk4/03","C1","",""
"BECv10","ICHwk4","ICHwk4/03","C2","",""
"BECv10","ICHwk4","ICHwk4/03","C2","",""
"BECv10","ICHwk4","ICHwk4/03","D1","",""
"BECv10","ICHwk4","ICHwk4/03","D1","",""
"BECv10","ICHwk4","ICHwk4/03","D2","",""
"BECv10","ICHwk4","ICHwk4/03","D2","",""
"BECv10","ICHwk4","ICHwk4/04","A2","",""
"BECv10","ICHwk4","ICHwk4/04","A2","",""
"BECv10","ICHwk4","ICHwk4/04","A3","",""
"BECv10","ICHwk4","ICHwk4/04","A3","",""
"BECv10","ICHwk4","ICHwk4/04","B2","",""
"BECv10","ICHwk4","ICHwk4/04","B2","",""
"BECv10","ICHwk4","ICHwk4/04","B3","",""
"BECv10","ICHwk4","ICHwk4/04","B3","",""
"BECv10","ICHwk4","ICHwk4/05","B2","",""
"BECv10","ICHwk4","ICHwk4/05","B2","",""
"BECv10","ICHwk4","ICHwk4/05","B3","",""
"BECv10","ICHwk4","ICHwk4/05","B3","",""
"BECv10","ICHwk4","ICHwk4/05","B4","",""
"BECv10","ICHwk4","ICHwk4/05","B4","",""
"BECv10","ICHwk4","ICHwk4/05","C3","",""
"BECv10","ICHwk4","ICHwk4/05","C3","",""
"BECv10","ICHwk4","ICHwk4/05","D3","",""
"BECv10","ICHwk4","ICHwk4/05","D3","",""
"BECv10","ICHwk4","ICHwk4/07","C5","",""
"BECv10","ICHwk4","ICHwk4/07","C5","",""
"BECv10","ICHwk4","ICHwk4/07","D5","",""
"BECv10","ICHwk4","ICHwk4/07","D5","",""
"BECv10","ICHwk4","ICHwk4/07","E5","",""
"BECv10","ICHwk4","ICHwk4/07","E5","",""
"BECv10","ICHwk4","ICHwk4/08","C6","",""
"BECv10","ICHwk4","ICHwk4/08","C6","",""
"BECv10","ICHwk4","ICHwk4/08","C7","",""
"BECv10","ICHwk4","ICHwk4/08","C7","",""
"BECv10","ICHwk4","ICHwk4/08","D6","",""
"BECv10","ICHwk4","ICHwk4/08","D6","",""
"BECv10","ICHwk4","ICHwk4/08","D7","",""
"BECv10","ICHwk4","ICHwk4/08","D7","",""
"BECv10","ICHwk4","ICHwk4/08","E6","",""
"BECv10","ICHwk4","ICHwk4/08","E6","",""
"BECv10","ICHwk4","ICHwk4/08","E7","",""
"BECv10","ICHwk4","ICHwk4/08","E7","",""
"BECv10","ICHxw","ICHxw/101","B4","",""
"BECv10","ICHxw","ICHxw/101","C4","",""
"BECv10","ICHxw","ICHxw/101","D4","",""
"BECv10","ICHxw","ICHxw/102","A1","",""
"BECv10","ICHxw","ICHxw/102","B1","",""
"BECv10","ICHxw","ICHxw/103","B2","",""
"BECv10","ICHxw","ICHxw/103","C2","",""
"BECv10","ICHxw","ICHxw/104","B3","",""
"BECv10","ICHxw","ICHxw/104","C3","",""
"BECv10","ICHxw","ICHxw/104","C2","",""
"BECv10","ICHxw","ICHxw/110","D4","",""
"BECv10","ICHxw","ICHxw/110","C5","",""
"BECv10","ICHxw","ICHxw/110","D5","",""
"BECv10","ICHxw","ICHxw/111","C5","",""
"BECv10","ICHxw","ICHxw/111","D5","",""
"BECv10","ICHxw","ICHxw/111","C6","",""
"BECv10","ICHxw","ICHxw/111","D6","",""
"BECv10","ICHxw","ICHxw/112","C6","",""
"BECv10","ICHxw","ICHxw/112","D6","",""
"BECv10","ICHxw","ICHxw/112","C7","",""
"BECv10","ICHxw","ICHxw/112","D7","",""
"BECv10","ICHxw","ICHxw/113","D6","",""
"BECv10","ICHxw","ICHxw/113","E6","",""
"BECv10","ICHxw","ICHxw/113","D7","",""
"BECv10","ICHxw","ICHxw/113","E7","",""
"BECv10","ICHxwa","ICHxwa/101","B4","",""
"BECv10","ICHxwa","ICHxwa/101","C4","",""
"BECv10","ICHxwa","ICHxwa/101","D4","",""
"BECv10","ICHxwa","ICHxwa/102","A1","",""
"BECv10","ICHxwa","ICHxwa/102","B1","",""
"BECv10","ICHxwa","ICHxwa/103","B2","",""
"BECv10","ICHxwa","ICHxwa/103","C2","",""
"BECv10","ICHxwa","ICHxwa/104","B3","",""
"BECv10","ICHxwa","ICHxwa/104","C2","",""
"BECv10","ICHxwa","ICHxwa/104","C3","",""
"BECv10","ICHxwa","ICHxwa/110","C5","",""
"BECv10","ICHxwa","ICHxwa/110","D4","",""
"BECv10","ICHxwa","ICHxwa/110","D5","",""
"BECv10","ICHxwa","ICHxwa/111","C5","",""
"BECv10","ICHxwa","ICHxwa/111","C6","",""
"BECv10","ICHxwa","ICHxwa/111","D5","",""
"BECv10","ICHxwa","ICHxwa/111","D6","",""
"BECv10","ICHxwa","ICHxwa/112","C6","",""
"BECv10","ICHxwa","ICHxwa/112","C7","",""
"BECv10","ICHxwa","ICHxwa/112","D6","",""
"BECv10","ICHxwa","ICHxwa/112","D7","",""
"BECv10","ICHxwa","ICHxwa/113","D6","",""
"BECv10","ICHxwa","ICHxwa/113","D7","",""
"BECv10","ICHxwa","ICHxwa/113","E6","",""
"BECv10","ICHxwa","ICHxwa/113","E7","",""
"USAv1","ICHxwy","ICHxwy/101","B3","",""
"USAv1","ICHxwy","ICHxwy/101","B4","",""
"USAv1","ICHxwy","ICHxwy/101","C3","",""
"USAv1","ICHxwy","ICHxwy/101","C4","",""
"USAv1","ICHxwy","ICHxwy/101","D3","",""
"USAv1","ICHxwy","ICHxwy/101","D4","",""
"USAv1","ICHxwy","ICHxwy/102","A1","",""
"USAv1","ICHxwy","ICHxwy/102","B1","",""
"USAv1","ICHxwy","ICHxwy/102","C1","",""
"USAv1","ICHxwy","ICHxwy/102","D1","",""
"USAv1","ICHxwy","ICHxwy/103","A2","",""
"USAv1","ICHxwy","ICHxwy/103","B2","",""
"USAv1","ICHxwy","ICHxwy/103","C2","",""
"USAv1","ICHxwy","ICHxwy/103","D2","",""
"USAv1","ICHxwy","ICHxwy/110","B5","",""
"USAv1","ICHxwy","ICHxwy/110","C5","",""
"USAv1","ICHxwy","ICHxwy/110","D5","",""
"USAv1","ICHxwy","ICHxwy/110","E5","",""
"USAv1","ICHxwy","ICHxwy/111","B6","",""
"USAv1","ICHxwy","ICHxwy/111","C6","",""
"USAv1","ICHxwy","ICHxwy/111","D6","",""
"USAv1","ICHxwy","ICHxwy/111","E6","",""
"BECv10","IDFdc","IDFdc/01","B3","",""
"BECv10","IDFdc","IDFdc/01","C3","",""
"BECv10","IDFdc","IDFdc/01","D3","",""
"BECv10","IDFdc","IDFdc/01","A4","",""
"BECv10","IDFdc","IDFdc/01","B4","",""
"BECv10","IDFdc","IDFdc/01","C4","",""
"BECv10","IDFdc","IDFdc/01","D4","",""
"BECv10","IDFdc","IDFdc/01","A3","",""
"BECv10","IDFdc","IDFdc/02","D1","",""
"BECv10","IDFdc","IDFdc/02","D2","",""
"BECv10","IDFdc","IDFdc/02","C2","",""
"BECv10","IDFdc","IDFdc/02","A2","",""
"BECv10","IDFdc","IDFdc/02","C1","",""
"BECv10","IDFdc","IDFdc/02","A1","",""
"BECv10","IDFdc","IDFdc/02","D0","",""
"BECv10","IDFdc","IDFdc/02","C0","",""
"BECv10","IDFdc","IDFdc/02","B0","",""
"BECv10","IDFdc","IDFdc/02","A0","",""
"BECv10","IDFdc","IDFdc/02","B1","",""
"BECv10","IDFdc","IDFdc/02","B2","",""
"BECv10","IDFdc","IDFdc/03","C2","",""
"BECv10","IDFdc","IDFdc/03","D4","",""
"BECv10","IDFdc","IDFdc/03","C4","",""
"BECv10","IDFdc","IDFdc/03","D3","",""
"BECv10","IDFdc","IDFdc/03","C3","",""
"BECv10","IDFdc","IDFdc/03","B3","",""
"BECv10","IDFdc","IDFdc/03","D2","",""
"BECv10","IDFdc","IDFdc/03","B2","",""
"BECv10","IDFdc","IDFdc/03","A2","",""
"BECv10","IDFdc","IDFdc/03","A3","",""
"BECv10","IDFdc","IDFdc/04","E4","",""
"BECv10","IDFdc","IDFdc/04","A4","",""
"BECv10","IDFdc","IDFdc/04","B4","",""
"BECv10","IDFdc","IDFdc/04","C4","",""
"BECv10","IDFdc","IDFdc/04","A5","",""
"BECv10","IDFdc","IDFdc/04","B5","",""
"BECv10","IDFdc","IDFdc/04","C5","",""
"BECv10","IDFdc","IDFdc/04","D5","",""
"BECv10","IDFdc","IDFdc/04","E5","",""
"BECv10","IDFdc","IDFdc/04","D4","",""
"BECv10","IDFdc","IDFdc/05","B5","",""
"BECv10","IDFdc","IDFdc/05","E6","",""
"BECv10","IDFdc","IDFdc/05","D6","",""
"BECv10","IDFdc","IDFdc/05","C6","",""
"BECv10","IDFdc","IDFdc/05","E5","",""
"BECv10","IDFdc","IDFdc/05","C5","",""
"BECv10","IDFdc","IDFdc/05","D5","",""
"BECv10","IDFdc","IDFdc/06","B6","",""
"BECv10","IDFdc","IDFdc/06","E6","",""
"BECv10","IDFdc","IDFdc/06","E7","",""
"BECv10","IDFdc","IDFdc/06","C5","",""
"BECv10","IDFdc","IDFdc/06","B5","",""
"BECv10","IDFdc","IDFdc/06","D6","",""
"BECv10","IDFdc","IDFdc/06","C6","",""
"BECv10","IDFdc","IDFdc/07","B7","",""
"BECv10","IDFdc","IDFdc/07","E7","",""
"BECv10","IDFdc","IDFdc/07","C7","",""
"BECv10","IDFdc","IDFdc/07","D6","",""
"BECv10","IDFdc","IDFdc/07","C6","",""
"BECv10","IDFdc","IDFdc/07","B6","",""
"BECv10","IDFdc","IDFdc/07","D7","",""
"BECv10","IDFdc","IDFdc/08","B7","",""
"BECv10","IDFdc","IDFdc/08","C7","",""
"BECv10","IDFdc","IDFdc/08","D7","",""
"BECv10","IDFdc","IDFdc/08","E7","",""
"BECv10","IDFdc","IDFdc/Gg","D1","",""
"BECv10","IDFdc","IDFdc/Gg","C1","",""
"USAv1","IDFdhy","IDFdhy/101","B3","",""
"USAv1","IDFdhy","IDFdhy/101","B4","",""
"USAv1","IDFdhy","IDFdhy/101","C3","",""
"USAv1","IDFdhy","IDFdhy/101","C4","",""
"USAv1","IDFdhy","IDFdhy/101","D3","",""
"USAv1","IDFdhy","IDFdhy/101","D4","",""
"USAv1","IDFdhy","IDFdhy/102","A1","",""
"USAv1","IDFdhy","IDFdhy/102","B1","",""
"USAv1","IDFdhy","IDFdhy/102","C1","",""
"USAv1","IDFdhy","IDFdhy/102","D1","",""
"USAv1","IDFdhy","IDFdhy/103","A2","",""
"USAv1","IDFdhy","IDFdhy/103","B2","",""
"USAv1","IDFdhy","IDFdhy/103","C2","",""
"USAv1","IDFdhy","IDFdhy/103","D2","",""
"USAv1","IDFdhy","IDFdhy/110","B5","",""
"USAv1","IDFdhy","IDFdhy/110","C5","",""
"USAv1","IDFdhy","IDFdhy/110","D5","",""
"USAv1","IDFdhy","IDFdhy/110","E5","",""
"USAv1","IDFdhy","IDFdhy/111","B6","",""
"USAv1","IDFdhy","IDFdhy/111","C6","",""
"USAv1","IDFdhy","IDFdhy/111","D6","",""
"USAv1","IDFdhy","IDFdhy/111","E6","",""
"BECv10","IDFdk1","IDFdk1/01","A3","",""
"BECv10","IDFdk1","IDFdk1/01","B3","",""
"BECv10","IDFdk1","IDFdk1/01","C3","",""
"BECv10","IDFdk1","IDFdk1/01","D3","",""
"BECv10","IDFdk1","IDFdk1/01","A4","",""
"BECv10","IDFdk1","IDFdk1/01","B4","",""
"BECv10","IDFdk1","IDFdk1/01","C4","",""
"BECv10","IDFdk1","IDFdk1/01","D4","",""
"BECv10","IDFdk1","IDFdk1/02","C0","",""
"BECv10","IDFdk1","IDFdk1/02","D0","",""
"BECv10","IDFdk1","IDFdk1/02","C1","",""
"BECv10","IDFdk1","IDFdk1/02","D1","",""
"BECv10","IDFdk1","IDFdk1/03","A0","",""
"BECv10","IDFdk1","IDFdk1/03","B0","",""
"BECv10","IDFdk1","IDFdk1/03","C0","",""
"BECv10","IDFdk1","IDFdk1/03","A1","",""
"BECv10","IDFdk1","IDFdk1/03","B1","",""
"BECv10","IDFdk1","IDFdk1/03","C1","",""
"BECv10","IDFdk1","IDFdk1/03","A2","",""
"BECv10","IDFdk1","IDFdk1/03","B2","",""
"BECv10","IDFdk1","IDFdk1/03","C2","",""
"BECv10","IDFdk1","IDFdk1/03","D2","",""
"BECv10","IDFdk1","IDFdk1/03","A3","",""
